ï»¿Run_DateTime,Date,UTC_Date,TempA,TempM,DewPointA,DewPointM,Humidity,WindSpeedA,WindSpeedM,WindGustA,WindGustM,WindDir,VisibilityA,VisibilityM,PressureA,PressureM,WindChillA,WindChillM,HeatIndexA,HeatIndexM,PrecipA,PrecipM,Condition,Fog,Rain,Snow,Hail,Thunder,Tornado
13:26.1,51:00.0,51:00.0,82.9,28.3,62.1,16.7,49,0,0,-9999,-9999,0,10,16.1,29.71,1005.9,-9999,-9999,83.7,28.7,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,68,20,82,6.9,11.1,-9999,-9999,0,10,16.1,29.72,1006.3,-9999,-9999,-9999,-9999,0.01,0.3,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,66.9,19.4,87,5.8,9.3,-9999,-9999,0,4,6.4,29.74,1006.9,-9999,-9999,-9999,-9999,0,0,Light Rain,0,1,0,0,0,0
13:26.1,07:00.0,07:00.0,71.6,22,68,20,88,3.5,5.6,-9999,-9999,0,1.8,2.8,29.76,1007.7,-9999,-9999,-9999,-9999,0.02,0.5,Rain,0,1,0,0,0,0
13:26.1,19:00.0,19:00.0,71.6,22,69.8,21,94,3.5,5.6,-9999,-9999,0,1,1.6,29.77,1008,-9999,-9999,-9999,-9999,0.09,2.3,Rain,0,1,0,0,0,0
13:26.1,46:00.0,46:00.0,71.6,22,69.8,21,94,3.5,5.6,-9999,-9999,0,2,3.2,29.76,1007.7,-9999,-9999,-9999,-9999,0.15,3.8,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,70,21.1,70,21.1,100,0,0,-9999,-9999,0,3,4.8,29.73,1006.8,-9999,-9999,-9999,-9999,0.15,3.8,Light Rain,0,1,0,0,0,0
13:26.1,07:00.0,07:00.0,71.6,22,69.8,21,94,3.5,5.6,-9999,-9999,0,2.5,4,29.77,1008,-9999,-9999,-9999,-9999,0.01,0.3,Light Rain,0,1,0,0,0,0
13:26.1,16:00.0,16:00.0,71.6,22,69.8,21,94,0,0,-9999,-9999,0,1.8,2.8,29.77,1008,-9999,-9999,-9999,-9999,0.02,0.5,Rain,0,1,0,0,0,0
13:26.1,35:00.0,35:00.0,69.8,21,69.8,21,100,9.2,14.8,-9999,-9999,130,2.5,4,29.77,1008,-9999,-9999,-9999,-9999,0.07,1.8,Light Rain,0,1,0,0,0,0
13:26.1,42:00.0,42:00.0,69.8,21,68,20,94,5.8,9.3,-9999,-9999,0,3,4.8,29.77,1008,-9999,-9999,-9999,-9999,0.07,1.8,Light Rain,0,1,0,0,0,0
13:26.1,13:00.0,13:00.0,69.8,21,69.8,21,100,4.6,7.4,-9999,-9999,0,3,4.8,29.78,1008.4,-9999,-9999,-9999,-9999,-9999,-9999,Light Rain,0,1,0,0,0,0
13:26.1,29:00.0,29:00.0,69.8,21,68,20,94,0,0,-9999,-9999,0,3,4.8,29.77,1008,-9999,-9999,-9999,-9999,0.03,0.8,Light Rain,0,1,0,0,0,0
13:26.1,39:00.0,39:00.0,69.8,21,69.8,21,100,0,0,-9999,-9999,0,4,6.4,29.77,1008,-9999,-9999,-9999,-9999,0.03,0.8,Light Rain,0,1,0,0,0,0
13:26.1,39:00.0,39:00.0,69.8,21,68,20,94,3.5,5.6,-9999,-9999,0,2.5,4,29.78,1008.4,-9999,-9999,-9999,-9999,0.05,1.3,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,68,20,100,0,0,-9999,-9999,0,3,4.8,29.76,1007.6,-9999,-9999,-9999,-9999,0.05,1.3,Light Rain,0,1,0,0,0,0
13:26.1,21:00.0,21:00.0,68,20,66.2,19,94,4.6,7.4,-9999,-9999,0,2,3.2,29.79,1008.7,-9999,-9999,-9999,-9999,0.04,1,Rain,0,1,0,0,0,0
13:26.1,29:00.0,29:00.0,68,20,66.2,19,94,0,0,-9999,-9999,0,1.8,2.8,29.79,1008.7,-9999,-9999,-9999,-9999,0.06,1.5,Rain,0,1,0,0,0,0
13:26.1,46:00.0,46:00.0,68,20,68,20,100,5.8,9.3,-9999,-9999,0,1.8,2.8,29.79,1008.7,-9999,-9999,-9999,-9999,0.15,3.8,Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,66.9,19.4,96,0,0,-9999,-9999,0,2,3.2,29.77,1007.9,-9999,-9999,-9999,-9999,0.15,3.8,Light Rain,0,1,0,0,0,0
13:26.1,00:00.0,00:00.0,68,20,68,20,100,3.5,5.6,-9999,-9999,0,1.2,2,29.8,1009,-9999,-9999,-9999,-9999,0.05,1.3,Heavy Rain,0,1,0,0,0,0
13:26.1,08:00.0,08:00.0,68,20,68,20,100,0,0,-9999,-9999,0,1,1.6,29.8,1009,-9999,-9999,-9999,-9999,0.11,2.8,Heavy Rain,0,1,0,0,0,0
13:26.1,16:00.0,16:00.0,68,20,66.2,19,94,8.1,13,-9999,-9999,140,0.8,1.2,29.77,1008,-9999,-9999,-9999,-9999,0.18,4.6,Heavy Rain,0,1,0,0,0,0
13:26.1,28:00.0,28:00.0,68,20,66.2,19,94,3.5,5.6,-9999,-9999,0,1.5,2.4,29.77,1008,-9999,-9999,-9999,-9999,0.27,6.9,Rain,0,1,0,0,0,0
13:26.1,38:00.0,38:00.0,68,20,68,20,100,5.8,9.3,-9999,-9999,0,2.5,4,29.78,1008.4,-9999,-9999,-9999,-9999,0.29,7.4,Light Rain,0,1,0,0,0,0
13:26.1,44:00.0,44:00.0,68,20,68,20,100,3.5,5.6,-9999,-9999,0,3,4.8,29.78,1008.4,-9999,-9999,-9999,-9999,0.29,7.4,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,68,20,100,0,0,-9999,-9999,0,4,6.4,29.77,1007.9,-9999,-9999,-9999,-9999,0.29,7.4,Light Rain,0,1,0,0,0,0
13:26.1,17:00.0,17:00.0,68,20,68,20,100,0,0,-9999,-9999,0,4,6.4,29.79,1008.7,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,28:00.0,28:00.0,68,20,66.2,19,94,0,0,-9999,-9999,0,5,8,29.79,1008.7,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,66.9,19.4,96,0,0,-9999,-9999,0,4,6.4,29.77,1008.1,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,66.9,19.4,96,5.8,9.3,-9999,-9999,130,4,6.4,29.77,1008.1,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,66.9,19.4,96,3.5,5.6,-9999,-9999,0,5,8,29.77,1008,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,66.9,19.4,96,6.9,11.1,-9999,-9999,0,7,11.3,29.78,1008.2,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,66.9,19.4,96,4.6,7.4,-9999,-9999,70,9,14.5,29.8,1008.9,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,68,20,68,20,100,3.5,5.6,-9999,-9999,0,4,6.4,29.82,1009.6,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,07:00.0,07:00.0,68,20,66.2,19,94,8.1,13,-9999,-9999,50,10,16.1,29.85,1010.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,69.1,20.6,68,20,96,0,0,-9999,-9999,0,6,9.7,29.85,1010.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,23:00.0,23:00.0,69.8,21,66.2,19,88,9.2,14.8,-9999,-9999,60,10,16.1,29.88,1011.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,64.9,18.3,81,6.9,11.1,-9999,-9999,0,10,16.1,29.86,1011,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,72,22.2,64,17.8,76,9.2,14.8,-9999,-9999,60,10,16.1,29.88,1011.8,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,64.9,18.3,76,10.4,16.7,-9999,-9999,40,10,16.1,29.89,1012.1,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75.9,24.4,64.9,18.3,69,10.4,16.7,-9999,-9999,60,10,16.1,29.9,1012.3,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,80.1,26.7,64.9,18.3,60,9.2,14.8,-9999,-9999,50,10,16.1,29.9,1012.5,-9999,-9999,81.9,27.7,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,63,17.2,54,6.9,11.1,-9999,-9999,0,10,16.1,29.91,1012.9,-9999,-9999,82.2,27.9,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,62.1,16.7,52,10.4,16.7,16.1,25.9,40,10,16.1,29.93,1013.3,-9999,-9999,81.9,27.7,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,61,16.1,46,4.6,7.4,-9999,-9999,0,10,16.1,29.93,1013.4,-9999,-9999,84.4,29.1,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,80.1,26.7,64.9,18.3,60,3.5,5.6,-9999,-9999,110,10,16.1,29.93,1013.5,-9999,-9999,81.9,27.7,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,66,18.9,60,3.5,5.6,-9999,-9999,0,10,16.1,29.94,1013.6,-9999,-9999,83,28.3,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,66,18.9,66,4.6,7.4,-9999,-9999,0,10,16.1,29.95,1014.1,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,64.9,18.3,66,0,0,-9999,-9999,0,10,16.1,29.96,1014.6,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,64,17.8,69,0,0,-9999,-9999,0,10,16.1,29.98,1015.1,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,63,17.2,68,3.5,5.6,-9999,-9999,0,10,16.1,29.99,1015.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,64,17.8,71,0,0,-9999,-9999,0,10,16.1,29.99,1015.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,64.9,18.3,76,0,0,-9999,-9999,0,10,16.1,29.99,1015.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,64.9,18.3,76,0,0,-9999,-9999,0,10,16.1,30.01,1016.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,64,17.8,73,4.6,7.4,-9999,-9999,240,10,16.1,30.01,1016.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,72,22.2,64,17.8,76,4.6,7.4,-9999,-9999,0,10,16.1,30.03,1016.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,72,22.2,64,17.8,76,4.6,7.4,-9999,-9999,0,10,16.1,30.03,1016.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,64,17.8,78,0,0,-9999,-9999,0,10,16.1,30.04,1017.2,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,64,17.8,78,0,0,-9999,-9999,0,10,16.1,30.05,1017.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,64,17.8,78,4.6,7.4,-9999,-9999,0,10,16.1,30.06,1017.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,71.1,21.7,64,17.8,78,0,0,-9999,-9999,0,10,16.1,30.07,1018.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,66,18.9,79,3.5,5.6,-9999,-9999,0,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,66,18.9,73,0,0,-9999,-9999,0,10,16.1,30.08,1018.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,66,18.9,69,3.5,5.6,-9999,-9999,0,10,16.1,30.09,1018.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,66,18.9,60,5.8,9.3,-9999,-9999,0,10,16.1,30.1,1019.2,-9999,-9999,83,28.3,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,66,18.9,58,0,0,-9999,-9999,0,10,16.1,30.09,1018.8,-9999,-9999,84.1,29,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,66,18.9,55,3.5,5.6,-9999,-9999,0,10,16.1,30.08,1018.4,-9999,-9999,86.3,30.2,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,66,18.9,58,5.8,9.3,-9999,-9999,0,10,16.1,30.07,1018.3,-9999,-9999,84.1,29,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,66,18.9,55,5.8,9.3,-9999,-9999,0,10,16.1,30.06,1018,-9999,-9999,86.3,30.2,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82,27.8,66.9,19.4,60,6.9,11.1,18.4,29.6,0,10,16.1,30.06,1017.7,-9999,-9999,84.5,29.2,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,68,20,65,9.2,14.8,-9999,-9999,160,10,16.1,30.05,1017.5,-9999,-9999,83.8,28.8,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,80.1,26.7,66.9,19.4,64,6.9,11.1,-9999,-9999,0,10,16.1,30.06,1017.8,-9999,-9999,82.3,28,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,66.9,19.4,68,9.2,14.8,-9999,-9999,180,10,16.1,30.04,1017.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,66.9,19.4,71,3.5,5.6,-9999,-9999,0,9,14.5,30.05,1017.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75.9,24.4,66.9,19.4,74,6.9,11.1,-9999,-9999,0,10,16.1,30.06,1017.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,68,20,79,5.8,9.3,-9999,-9999,0,10,16.1,30.06,1017.9,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,66.9,19.4,76,9.2,14.8,-9999,-9999,180,10,16.1,30.06,1017.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,66.9,19.4,79,8.1,13,-9999,-9999,200,10,16.1,30.06,1018,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,66.9,19.4,79,0,0,-9999,-9999,0,10,16.1,30.07,1018.1,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,66.9,19.4,79,8.1,13,17.3,27.8,230,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,66.9,19.4,81,4.6,7.4,-9999,-9999,0,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,66.9,19.4,81,5.8,9.3,-9999,-9999,0,10,16.1,30.07,1018.1,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,66.9,19.4,81,6.9,11.1,-9999,-9999,0,10,16.1,30.06,1017.9,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,66.9,19.4,81,4.6,7.4,-9999,-9999,0,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,72,22.2,66.9,19.4,84,5.8,9.3,-9999,-9999,0,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,68,20,84,6.9,11.1,-9999,-9999,0,10,16.1,30.07,1018.3,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,68,20,79,3.5,5.6,-9999,-9999,0,10,16.1,30.06,1018,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,68,20,74,3.5,5.6,-9999,-9999,0,10,16.1,30.06,1017.7,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,66,18.9,64,4.6,7.4,-9999,-9999,0,10,16.1,30.04,1017,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,81,27.2,68,20,65,6.9,11.1,-9999,-9999,0,10,16.1,30.03,1016.7,-9999,-9999,83.8,28.8,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,82.9,28.3,69.1,20.6,63,6.9,11.1,-9999,-9999,0,10,16.1,30.02,1016.4,-9999,-9999,86.5,30.3,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,84,28.9,70,21.1,63,3.5,5.6,-9999,-9999,0,10,16.1,30,1015.8,-9999,-9999,88.4,31.3,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,66.9,19.4,66,5.8,9.3,17.3,27.8,0,10,16.1,29.99,1015.3,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,79,26.1,70,21.1,74,9.2,14.8,-9999,-9999,180,10,16.1,29.97,1014.8,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,78.1,25.6,69.1,20.6,74,3.5,5.6,-9999,-9999,0,10,16.1,29.95,1014.2,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,77,25,69.1,20.6,76,8.1,13,-9999,-9999,160,10,16.1,29.94,1013.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,72,22.2,93,8.1,13,18.4,29.6,160,4,6.4,29.92,1013.1,-9999,-9999,-9999,-9999,0.02,0.5,Light Rain,0,1,0,0,0,0
13:26.1,12:00.0,12:00.0,73.4,23,71.6,22,94,9.2,14.8,-9999,-9999,160,3,4.8,29.94,1013.8,-9999,-9999,-9999,-9999,0.02,0.5,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,9.2,14.8,16.1,25.9,180,9,14.5,29.91,1012.7,-9999,-9999,-9999,-9999,0.04,1,Overcast,0,0,0,0,0,0
13:26.1,10:00.0,10:00.0,73.4,23,71.6,22,94,5.8,9.3,-9999,-9999,0,9,14.5,29.93,1013.4,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,5.8,9.3,-9999,-9999,0,9,14.5,29.9,1012.3,-9999,-9999,-9999,-9999,0.01,0.3,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,6.9,11.1,-9999,-9999,0,9,14.5,29.88,1011.9,-9999,-9999,-9999,-9999,0.01,0.3,Overcast,0,0,0,0,0,0
13:26.1,02:00.0,02:00.0,73.4,23,71.6,22,94,5.8,9.3,-9999,-9999,0,9,14.5,29.91,1012.8,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,12:00.0,12:00.0,73.4,23,71.6,22,94,3.5,5.6,-9999,-9999,0,9,14.5,29.91,1012.8,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,24:00.0,24:00.0,73.4,23,71.6,22,94,5.8,9.3,-9999,-9999,0,10,16.1,29.91,1012.8,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,71.1,21.7,91,5.8,9.3,-9999,-9999,0,9,14.5,29.88,1011.8,-9999,-9999,-9999,-9999,0,0,Light Rain,0,1,0,0,0,0
13:26.1,07:00.0,07:00.0,71.6,22,71.6,22,100,4.6,7.4,18.4,29.6,0,2.5,4,29.91,1012.8,-9999,-9999,-9999,-9999,0.04,1,Rain,0,1,0,0,0,0
13:26.1,14:00.0,14:00.0,71.6,22,71.6,22,100,4.6,7.4,-9999,-9999,0,5,8,29.9,1012.4,-9999,-9999,-9999,-9999,0.05,1.3,Light Rain,0,1,0,0,0,0
13:26.1,21:00.0,21:00.0,73.4,23,71.6,22,94,5.8,9.3,-9999,-9999,0,7,11.3,29.9,1012.4,-9999,-9999,-9999,-9999,0.05,1.3,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,3.5,5.6,-9999,-9999,0,9,14.5,29.86,1011.2,-9999,-9999,-9999,-9999,0.06,1.5,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,3.5,5.6,-9999,-9999,0,7,11.3,29.86,1011,-9999,-9999,-9999,-9999,0.03,0.8,Light Rain,0,1,0,0,0,0
13:26.1,22:00.0,22:00.0,73.4,23,71.6,22,94,0,0,-9999,-9999,0,6,9.7,29.88,1011.7,-9999,-9999,-9999,-9999,0.04,1,Overcast,0,0,0,0,0,0
13:26.1,48:00.0,48:00.0,73.4,23,71.6,22,94,3.5,5.6,-9999,-9999,170,4,6.4,29.86,1011.1,-9999,-9999,-9999,-9999,0.07,1.8,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,0,0,-9999,-9999,0,5,8,29.83,1010,-9999,-9999,-9999,-9999,0.07,1.8,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,3.5,5.6,-9999,-9999,0,7,11.3,29.81,1009.3,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,35:00.0,35:00.0,73.4,23,71.6,22,94,8.1,13,-9999,-9999,190,8,12.9,29.82,1009.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73,22.8,72,22.2,96,4.6,7.4,-9999,-9999,0,8,12.9,29.78,1008.5,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,21:00.0,21:00.0,73.4,23,71.6,22,94,6.9,11.1,-9999,-9999,0,9,14.5,29.8,1009,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,73,22.8,97,4.6,7.4,-9999,-9999,0,8,12.9,29.77,1007.9,-9999,-9999,-9999,-9999,0.01,0.3,Light Rain,0,1,0,0,0,0
13:26.1,37:00.0,37:00.0,73.4,23,73.4,23,100,6.9,11.1,-9999,-9999,0,4,6.4,29.78,1008.4,-9999,-9999,-9999,-9999,0.01,0.3,Light Rain,0,1,0,0,0,0
13:26.1,46:00.0,46:00.0,73.4,23,73.4,23,100,9.2,14.8,-9999,-9999,180,2.5,4,29.78,1008.4,-9999,-9999,-9999,-9999,0.05,1.3,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,73,22.8,97,4.6,7.4,-9999,-9999,0,4,6.4,29.75,1007.3,-9999,-9999,-9999,-9999,0.06,1.5,Light Rain,0,1,0,0,0,0
13:26.1,51:00.0,51:00.0,73.9,23.3,73.9,23.3,100,4.6,7.4,-9999,-9999,0,4,6.4,29.73,1006.8,-9999,-9999,-9999,-9999,0.03,0.8,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,73.9,23.3,96,6.9,11.1,18.4,29.6,0,4,6.4,29.73,1006.6,-9999,-9999,-9999,-9999,0,0,Overcast,0,0,0,0,0,0
13:26.1,08:00.0,08:00.0,75.2,24,73.4,23,94,5.8,9.3,18.4,29.6,0,4,6.4,29.75,1007.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,22:00.0,22:00.0,75.2,24,73.4,23,94,6.9,11.1,17.3,27.8,0,5,8,29.75,1007.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,29:00.0,29:00.0,75.2,24,73.4,23,94,9.2,14.8,-9999,-9999,220,5,8,29.75,1007.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,42:00.0,42:00.0,75.2,24,75.2,24,100,4.6,7.4,-9999,-9999,0,5,8,29.75,1007.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,75,23.9,73.9,23.3,96,8.1,13,-9999,-9999,200,4,6.4,29.72,1006.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,40:00.0,40:00.0,77,25,75.2,24,94,9.2,14.8,-9999,-9999,240,7,11.3,29.75,1007.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
